department_desc,product_number,avg_elasticity,std_elasticity,months_elastic,avg_monthly_orders,total_orders,avg_discount,std_discount,dept_avg_elasticity,dept_std_elasticity,elastic_observations,num_elastic_products,total_dept_orders,dept_avg_discount,dept_std_discount,elasticity_vs_dept,discount_vs_dept
MENS OWN BRAND BOTTOMS,3256,18.007938720532515,21.82978204906826,6,77.5,465,20.998548387096776,8.289610636281093,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-4.741848458240273,-1.2681799358826744
MENS OWN BRAND BOTTOMS,3258,9.03627504174157,11.394494784476024,6,185.66666666666666,1114,22.803102150537637,6.482776868319548,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-13.713512137031218,0.5363738275581866
MENS OWN BRAND BOTTOMS,3259,12.805847153034467,28.695513500212968,8,203.5,1628,24.440391129032257,6.391008658319226,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-9.943940025738321,2.173662806052807
MENS OWN BRAND BOTTOMS,3260,343.39285714285717,,1,59.0,59,60.0,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,320.64306996408436,37.733271677020554
MENS OWN BRAND BOTTOMS,3262,39.32384837045592,38.30568696055639,2,7.5,15,54.315,12.537003230437488,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,16.574061191683132,32.04827167702055
MENS OWN BRAND BOTTOMS,3264,0.8000000362948978,,1,5.0,5,1e-06,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.94978714247789,-22.26672732297945
MENS OWN BRAND BOTTOMS,3265,1.8870327873289368,0.5883093286183857,2,15.0,30,28.359210526315792,12.740947712590241,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.86275439144385,6.092482203336342
MENS OWN BRAND BOTTOMS,3267,1.4840182648401827,,1,16.0,16,20.0,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.265768913932604,-2.26672832297945
MENS OWN BRAND BOTTOMS,3268,3.375000020502646,4.772970744014076,2,42.0,84,65.48387096774194,6.386770926846236,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.37478715827014,43.21714264476249
MENS OWN BRAND BOTTOMS,3269,1.4365969556171396,1.3524275635478231,5,291.2,1456,25.279259907834103,8.769809323627475,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.313190223155647,3.0125315848546528
MENS OWN BRAND BOTTOMS,3270,4.323491479828412,6.079020268537577,2,312.5,625,22.381964285714286,20.095217106913267,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.426295698944376,0.11523596273483605
MENS OWN BRAND BOTTOMS,3271,0.8818898339206585,,1,120.0,120,1e-06,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.86789734485213,-22.26672732297945
MENS OWN BRAND BOTTOMS,3273,2.120602772124081,3.138467345147593,5,193.4,967,11.6009311827957,11.875849935492855,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.629184406648708,-10.66579714018375
MENS OWN BRAND BOTTOMS,3274,1.8661951886390835,0.43824707061665896,3,25.333333333333332,76,37.79716666666667,4.615493915425885,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.883591990133706,15.53043834368722
MENS OWN BRAND BOTTOMS,3275,2479.4277353411717,4289.301049165832,3,172.33333333333334,517,27.446632360471067,18.729868081617266,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,2456.677948162399,5.179904037491617
MENS OWN BRAND BOTTOMS,3277,3.8832006317036294,,1,571.0,571,19.0,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.866586547069158,-3.26672832297945
MENS OWN BRAND BOTTOMS,3278,3.187744231136107,5.748657961516213,8,194.875,1559,37.54381816824156,18.11113853502895,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.56204294763668,15.277089845262108
MENS OWN BRAND BOTTOMS,3280,1.4824055818701307,0.49905738590077187,3,42.666666666666664,128,26.76290322580645,25.017946006267753,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.26738159690266,4.496174902827001
MENS OWN BRAND BOTTOMS,3421,2.0666074600355238,,1,574.0,574,35.357142857142854,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.683179718737264,13.090414534163404
MENS OWN BRAND BOTTOMS,3422,0.35561345538256584,0.11059747413660297,2,175.0,350,33.133640552995395,4.659735931321488,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.39417372339022,10.866912230015945
MENS OWN BRAND BOTTOMS,3423,0.6178408407780704,0.30683020679688705,2,224.5,449,8.155913978494624,3.5203273084878646,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.13194633799472,-14.110814344484826
MENS OWN BRAND BOTTOMS,3424,3.0170145429424875,3.1668121658734183,4,155.25,621,8.700652841781874,2.3005825276527028,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.7327726358303,-13.566075481197576
MENS OWN BRAND BOTTOMS,3425,4.615141245196138,8.407764678157445,5,70.4,352,13.81973886328725,8.356624277289008,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.13464593357665,-8.4469894596922
MENS OWN BRAND BOTTOMS,3468,1.0423844115937388,0.9318948652325559,3,299.0,897,18.55542652329749,7.314155109783854,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.707402767179047,-3.7113017996819586
MENS OWN BRAND BOTTOMS,3469,4.373826581027669,,1,1653.0,1653,24.074074074074073,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.37596059774512,1.8073457510946227
MENS OWN BRAND BOTTOMS,3470,0.9794647951699894,0.3426517099167901,3,426.0,1278,16.78584229390681,10.54167149369896,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.7703223836028,-5.480886029072639
MENS OWN BRAND BOTTOMS,3471,2.1089680576227856,0.6462930072968044,2,663.5,1327,19.803763440860216,4.284458830092684,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.640819121150003,-2.462964882119234
MENS OWN BRAND BOTTOMS,3472,0.19270833333333334,,1,101.0,101,20.0,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.557078845439456,-2.26672832297945
MENS OWN BRAND BOTTOMS,3473,0.5125914789183932,,1,681.0,681,35.357142857142854,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.237195699854396,13.090414534163404
MENS OWN BRAND BOTTOMS,3474,0.39771167048054923,0.2711924405649092,2,175.0,350,28.482142857142858,11.995561466557504,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.352075508292238,6.215414534163408
MENS OWN BRAND BOTTOMS,3475,0.285392798690671,,1,65.0,65,18.70967741935484,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.464394380082116,-3.55705090362461
MENS OWN BRAND BOTTOMS,3563,0.41666676117883833,0.589255562949428,2,136.0,272,8.636129532258064,12.213330096716605,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.33312041759395,-13.630598790721386
MENS OWN BRAND BOTTOMS,3564,6.064455965674708,5.767720146036061,4,140.75,563,50.03438844086021,8.479441951863032,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-16.68533121309808,27.767660117880762
MENS OWN BRAND BOTTOMS,3565,7.167720988143398,12.762886255158302,4,70.75,283,41.73844827586207,7.855345231869252,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.58206619062939,19.47171995288262
MENS OWN BRAND BOTTOMS,3566,1.6343586532812428e-08,,1,226.0,226,9.365217391304348,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.7497871624292,-12.901510931675102
MENS OWN BRAND BOTTOMS,3748,1.4206564645751032,2.009111374032833,2,127.5,255,31.769032258064517,18.711414023966086,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.329130714197685,9.502303935085067
MENS OWN BRAND BOTTOMS,3749,1.7606557427662073,2.489943170760657,2,50.0,100,48.60758064516129,15.533767388898418,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.98913143600658,26.340852322181842
MENS OWN BRAND BOTTOMS,3750,0.9133696641953853,1.2916996817230049,2,185.0,370,29.852618279569892,13.406341596464648,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.836417514577402,7.585889956590442
MENS OWN BRAND BOTTOMS,3840,5.238756220814603,7.9256152249254646,7,831.5714285714286,5821,21.569183225258183,21.775441996275315,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-17.511030957958184,-0.6975450977212674
MENS OWN BRAND BOTTOMS,3843,1.6956522634244324,,1,20.0,20,25.002499999999998,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.054134915348357,2.735771677020548
MENS OWN BRAND BOTTOMS,3845,0.32389387410937315,0.475627342886172,3,160.33333333333334,481,27.43698924731183,19.896765212053253,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.425893304663415,5.1702609243323785
MENS OWN BRAND BOTTOMS,3846,1.2469879518072287,,1,583.0,583,13.387096774193548,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.50279922696556,-8.879631548785902
MENS OWN BRAND BOTTOMS,3859,6.941368148188511,1.7268297655617542,2,607.5,1215,26.88364055299539,2.8919689783551177,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.808419030584277,4.6169122300159415
MENS OWN BRAND BOTTOMS,3863,16.79048177771306,28.597331895513214,3,57.333333333333336,172,13.537081413210444,11.783015314599329,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-5.959305401059726,-8.729646909769006
MENS OWN BRAND BOTTOMS,3866,0.5335463459669355,,1,146.0,146,1e-06,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.216240832805852,-22.26672732297945
MENS OWN BRAND BOTTOMS,3867,0.11515152004674169,,1,438.0,438,1e-06,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.634635658726047,-22.26672732297945
MENS OWN BRAND BOTTOMS,3868,0.6400200393723303,0.563411121544984,4,20.0,80,13.70806476612903,16.730802130863573,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.109767139400457,-8.55866355685042
MENS OWN BRAND BOTTOMS,3875,0.5785124292355391,,1,51.0,51,1e-06,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.17127474953725,-22.26672732297945
MENS OWN BRAND BOTTOMS,3876,5.450065994927494,10.351494666589572,5,52.6,263,9.867149969585252,7.397180760839489,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-17.299721183845293,-12.399578353394197
MENS OWN BRAND BOTTOMS,3877,0.6463875457817456,0.8039167964327535,5,221.2,1106,9.685663082437276,5.8081773177851215,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.103399632991042,-12.581065240542173
MENS OWN BRAND BOTTOMS,3878,3.4247891923027782,1.7835513029645909,2,22.0,44,14.259444444444444,3.4043263143125673,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.32499798647001,-8.007283878535006
MENS OWN BRAND BOTTOMS,3879,3.3216885007278036,,1,276.0,276,28.928571428571427,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.428098678044986,6.661843105591977
MENS OWN BRAND BOTTOMS,3880,52.565217391304344,,1,112.0,112,18.70967741935484,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,29.815430212531556,-3.55705090362461
MENS OWN BRAND BOTTOMS,3881,0.6767676767676768,,1,100.0,100,16.0,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.07301950200511,-6.26672832297945
MENS OWN BRAND BOTTOMS,3882,0.6543432664648552,0.01742796010605668,2,379.0,758,4.333333833333333,6.12825806317663,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.095443912307932,-17.93339448964612
MENS OWN BRAND BOTTOMS,3883,4.588296581605368,5.331072333792591,3,340.0,1020,18.879928315412187,7.256456080906553,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.161490597167422,-3.3868000075672633
MENS OWN BRAND BOTTOMS,3884,5.2479145024926455,3.004107523089264,2,548.5,1097,28.580069124423964,5.2910812716666165,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-17.501872676280144,6.3133408014445145
MENS OWN BRAND BOTTOMS,3885,2.5427109129151657,3.3920410805468943,4,436.5,1746,23.391801075268816,15.313166380222992,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.207076265857623,1.1250727522893662
MENS OWN BRAND BOTTOMS,3886,3.023265384915434,2.662353345826904,4,26.5,106,38.90241666666667,21.968508446435575,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.726521793857355,16.635688343687217
MENS OWN BRAND BOTTOMS,3887,4.146210742534964,7.565666642204578,8,73.375,587,27.155785483870968,16.097676615411277,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.603576436237823,4.889057160891518
MENS OWN BRAND BOTTOMS,3888,0.20549244647832182,0.24966464565704805,7,1224.0,8568,10.662454877112136,9.898549615769697,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.544294732294468,-11.604273445867314
MENS OWN BRAND BOTTOMS,3889,13.428870583712394,28.42811160618559,6,1140.0,6840,18.554055683563746,10.603436944356336,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-9.320916595060394,-3.712672639415704
MENS OWN BRAND BOTTOMS,3890,0.8950590935840658,0.6640981453352461,2,510.0,1020,20.180714285714288,8.330728034922084,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.85472808518872,-2.086014037265162
MENS OWN BRAND BOTTOMS,3891,2.2403947211745536,2.034309609768373,3,863.6666666666666,2591,13.569999999999999,4.723272170857826,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.509392457598235,-8.696728322979451
MENS OWN BRAND BOTTOMS,3892,0.7699241184445825,0.20534282749662966,3,1172.6666666666667,3518,12.469310344827585,7.1694958255368295,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.979863060328206,-9.797417978151865
MENS OWN BRAND BOTTOMS,3893,30.680435678280542,66.51496081308603,6,873.3333333333334,5240,13.058087896016149,7.330751552662596,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,7.930648499507754,-9.208640426963301
MENS OWN BRAND BOTTOMS,3894,14.964567117091384,27.76067307947469,4,253.25,1013,8.79970238095238,4.538420853818196,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-7.785220061681404,-13.46702594202707
MENS OWN BRAND BOTTOMS,3895,1.5300928221511338,1.883039701641463,6,744.0,4464,37.03250708968451,17.044157092955707,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.219694356621655,14.765778766705058
MENS OWN BRAND BOTTOMS,3896,5.4364548125959145,10.133386579208345,10,137.1,1371,30.353193317972348,18.026416893428244,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-17.313332366176873,8.086464994992898
MENS OWN BRAND BOTTOMS,3897,2.146242026552634,3.7692144746563696,8,138.5,1108,32.08995871735791,11.96976913278917,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.603545152220153,9.82323039437846
MENS OWN BRAND BOTTOMS,3898,222.65998041278164,584.9121088807057,7,74.42857142857143,521,33.77167368883037,12.06994222192348,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,199.91019323400886,11.504945365850919
MENS OWN BRAND BOTTOMS,3899,1.428060575648788,2.2608549652096404,7,58.42857142857143,409,23.970161523538447,16.452934271207077,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.321726603124,1.7034332005589974
MENS OWN BRAND BOTTOMS,3900,1.0681339407159032,0.987990313490264,7,256.2857142857143,1794,32.47846302391925,15.6034407100811,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.681653238056885,10.211734700939797
MENS OWN BRAND BOTTOMS,3901,3.0069467417701676,2.6660742501947006,9,107.77777777777777,970,35.335268305171525,13.15397123897849,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.74284043700262,13.068539982192075
MENS OWN BRAND BOTTOMS,3902,4.413449079510466,8.24301211964926,8,171.25,1370,33.53445399560117,16.023763266544805,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.33633809926232,11.267725672621719
MENS OWN BRAND BOTTOMS,3915,0.22731321450336797,0.1552522451260132,2,925.5,1851,12.764976958525345,7.950878092604497,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.52247396426942,-9.501751364454105
MENS OWN BRAND BOTTOMS,3916,34.64643225494701,57.613597950810636,3,1005.3333333333334,3016,18.763440860215056,1.0739238900773196,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,11.89664507617422,-3.503287462764394
MENS OWN BRAND BOTTOMS,3917,4.29660185346765,2.921724555491879,2,1002.0,2004,18.79032258064516,1.026445327528859,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-18.45318532530514,-3.47640574233429
MENS OWN BRAND BOTTOMS,3921,1.0513336834211278,0.12999027548550263,2,212.0,424,8.75,0.11785113019775875,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.69845349535166,-13.51672832297945
MENS OWN BRAND BOTTOMS,3922,1.515330371065306,1.410283080775494,3,50.666666666666664,152,22.409880952380956,3.117001198441931,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.23445680770748,0.14315262940150575
MENS OWN BRAND BOTTOMS,3923,7.70951372638053,9.950565535928364,2,12.5,25,28.8331541218638,17.883769613699855,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.040273452392258,6.5664257988843495
MENS OWN BRAND BOTTOMS,3924,0.9727891959307616,,1,4.0,4,1e-06,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.776997982842026,-22.26672732297945
MENS OWN BRAND BOTTOMS,3925,3.3312849277833707,1.8251550480343475,4,197.75,791,18.744567972350232,7.131525052692081,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.418502250989416,-3.5221603506292176
MENS OWN BRAND BOTTOMS,3926,2.2815776157552627,3.4826889853682763,3,324.3333333333333,973,36.323503086419755,10.60376745999777,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.468209563017524,14.056774763440306
MENS OWN BRAND BOTTOMS,3927,5.81926655719759,6.271615284652046,2,35.5,71,35.58467741935484,11.547509934699667,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-16.930520621575198,13.31794909637539
MENS OWN BRAND BOTTOMS,3928,482.9779571948953,824.7545778384954,3,663.0,1989,40.53763440860215,10.816477454791066,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,460.2281700161225,18.270906085622702
MENS OWN BRAND BOTTOMS,3929,2.528963414634146,,1,4.0,4,20.0,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.220823764138643,-2.26672832297945
MENS OWN BRAND BOTTOMS,3931,6.845294150915656,0.07422305691095915,2,176.5,353,25.0,1.140494808365397,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.904493027857132,2.73327167702055
MENS OWN BRAND BOTTOMS,3937,2.1518077391631687,1.680972176461991,6,513.3333333333334,3080,28.604818996415773,8.494907905821046,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.59797943960962,6.338090673436323
MENS OWN BRAND BOTTOMS,3938,6.729035019828123,9.356578012984565,4,197.75,791,23.708502304147466,8.811954728156808,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-16.020752158944667,1.4417739811680157
MENS OWN BRAND BOTTOMS,3939,2.5961477706677494,3.6715063770502905,2,73.0,146,17.404285714285713,16.29780115380537,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-20.15363940810504,-4.862442608693737
MENS OWN BRAND BOTTOMS,3993,0.8527476578219316,0.6123072772203124,2,39.5,79,9.33,0.0,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.897039520950855,-12.93672832297945
MENS OWN BRAND BOTTOMS,3994,0.011956994897491198,0.016909690256364185,2,36.5,73,33.062666666666665,17.178923546666777,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.737830183875296,10.795938343687215
MENS OWN BRAND BOTTOMS,4357,3.0050987349454155,2.9098913061005622,3,544.6666666666666,1634,11.996927803379416,1.6267237590399704,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.74468844382737,-10.269800519600034
MENS OWN BRAND BOTTOMS,4358,0.5002478693414018,0.47512758934347793,2,175.5,351,12.785138248847925,4.394978207950949,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-22.249539309431388,-9.481590074131525
MENS OWN BRAND BOTTOMS,4359,7.3602726299332195,7.9308180997378805,3,151.33333333333334,454,12.371351766513058,2.4524314355182306,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.389514548839568,-9.895376556466392
MENS OWN BRAND BOTTOMS,4434,6.0010064574315125,9.167997181217826,3,522.0,1566,27.352171717171718,15.950831427859034,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-16.748780721341276,5.085443394192268
MENS OWN BRAND BOTTOMS,4435,41.34860097885313,,1,61.0,61,39.33451612903225,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,18.59881380008034,17.067787806052802
MENS OWN BRAND BOTTOMS,4436,7.125355201732951,9.023068988482114,4,58.5,234,18.68109677419355,9.782819557713715,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.624431977039837,-3.5856315487859014
MENS OWN BRAND BOTTOMS,4440,2.764695285965157,3.202762758610593,2,6.0,12,12.007759120689656,16.98153438797498,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.98509189280763,-10.258969202289794
MENS OWN BRAND BOTTOMS,4450,12.781444422706638,22.962010388657507,5,38.6,193,38.140729032258065,16.076203082838497,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-9.96834275606615,15.874000709278615
MENS OWN BRAND BOTTOMS,4451,1.6595311525568466,0.6083226457775239,4,24.75,99,29.19967766935484,21.567361863995693,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.09025602621594,6.932949346375391
MENS OWN BRAND BOTTOMS,4452,9.108268768267092,15.562409836740695,5,36.8,184,22.28004798972521,15.66142620679146,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-13.641518410505697,0.013319666745761793
MENS OWN BRAND BOTTOMS,4453,1.7150142078813246,1.9683241797295292,5,62.0,310,22.23449370199693,11.617089595982032,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.034772970891463,-0.03223462098252128
MENS OWN BRAND BOTTOMS,4456,3.6943693072044725,6.794503968446217,8,88.625,709,25.71537162889705,19.20532470912527,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-19.055417871568316,3.4486433059175994
MENS OWN BRAND BOTTOMS,4457,0.7629056746172165,0.7271296518762871,4,245.5,982,32.26986731601731,17.993865836645217,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.986881504155573,10.003138993037862
MENS OWN BRAND BOTTOMS,4458,69.42016261842495,165.03838531946974,6,181.83333333333334,1091,29.375109996783383,12.571096999585636,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,46.67037543965216,7.108381673803933
MENS OWN BRAND BOTTOMS,4459,224.23202885168197,445.9714991674463,4,498.5,1994,32.63409700794764,18.903514948340764,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,201.4822416729092,10.367368684968188
MENS OWN BRAND BOTTOMS,4460,0.9615947330876113,1.0797334837808816,6,326.0,1956,25.01247247849462,22.60394569627023,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.788192445685176,2.745744155515169
MENS OWN BRAND BOTTOMS,4461,7.57389628191525,10.511691848593793,9,162.33333333333334,1461,31.813915554170347,15.796102964642685,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-15.175890896857538,9.547187231190897
MENS OWN BRAND BOTTOMS,4462,1.3844231692690518,0.2882301814253373,3,121.33333333333333,364,20.960956221198156,5.146751736223653,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.365364009503736,-1.3057721017812938
MENS OWN BRAND BOTTOMS,4463,0.8772268172419277,,1,42.0,42,3.6114285714285717,,22.749787178772788,266.46222361448145,992,295,278577,22.26672832297945,16.635499323133665,-21.87256036153086,-18.655299751550878
MENS OWN BRAND DENIM,540,4.084022570028188,4.704052647657206,4,97.25,389,19.852865684093437,9.273575993864895,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,-9.716404374024052,-1.6011182125565107
MENS OWN BRAND DENIM,541,1.3087985705758145,1.582893965439561,4,147.5,590,26.876285714285714,8.62547113649629,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,-12.491628373476427,5.422301817635766
MENS OWN BRAND DENIM,542,3.3415640209569992,3.2065990739746164,3,167.33333333333334,502,19.52167741935484,15.173777148664604,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,-10.458862923095241,-1.932306477295107
MENS OWN BRAND DENIM,543,5.2499999999999964,,1,119.0,119,35.19,,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,-8.550426944052244,13.73601610335005
MENS OWN BRAND DENIM,545,11.99105741444709,16.587496763522676,4,130.5,522,46.29193548387097,6.933558872635701,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,-1.809369529605151,24.837951587221024
MENS OWN BRAND DENIM,546,10.756825511707596,24.555167148442774,9,272.1111111111111,2449,35.70567502986858,15.173452773637816,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,-3.0436014323446443,14.251691133218632
MENS OWN BRAND DENIM,547,24.09430110448724,35.59412484566854,4,112.5,450,45.32395161290323,14.346916123192623,13.80042694405224,235.18433043756693,611,131,299343,21.453983896649948,13.997422419083435,10.293874160435,23.86996771625328
