product_number,department_desc,discount,date_of_order,orders
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-11,117
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-12,72
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-13,83
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-14,122
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-15,78
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-16,72
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-17,95
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-18,83
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-19,100
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-20,78
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-21,122
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-22,44
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-23,61
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-24,89
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-25,67
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-26,78
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-27,95
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-28,50
2321,MENS OWN BRAND BOTTOMS,6.9,2022-07-29,44
2321,MENS OWN BRAND BOTTOMS,3.45,2022-07-30,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-07-31,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-01,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-02,44
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-03,44
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-04,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-05,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-06,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-07,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-08,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-09,95
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-10,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-11,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-12,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-13,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-14,83
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-15,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-16,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-17,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-18,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-19,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-20,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-21,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-22,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-23,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-24,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-25,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-26,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-27,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-28,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-29,106
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-30,44
2321,MENS OWN BRAND BOTTOMS,3.45,2022-08-31,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-01,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-02,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-03,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-04,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-05,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-06,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-07,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-08,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-09,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-10,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-11,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-12,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-13,122
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-14,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-15,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-16,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-17,72
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-18,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-19,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-20,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-21,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-22,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-23,83
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-24,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-25,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-26,83
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-27,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-28,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-29,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-09-30,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-01,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-02,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-03,44
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-04,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-05,100
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-06,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-07,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-08,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-09,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-10,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-11,22
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-12,72
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-13,78
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-14,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-15,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-16,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-17,44
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-18,67
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-19,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-20,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-21,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-22,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-23,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-24,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-25,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-26,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-27,39
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-28,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-29,22
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-30,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-10-31,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-01,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-02,61
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-03,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-04,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-05,50
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-06,55
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-07,33
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-08,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-09,5
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-10,27
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-11,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-12,16
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-13,11
2321,MENS OWN BRAND BOTTOMS,3.45,2022-11-14,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-15,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-16,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-17,16
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-18,5
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-19,27
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-20,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-21,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-22,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-23,5
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-24,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-25,50
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-26,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-27,55
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-28,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-29,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-11-30,50
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-01,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-02,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-03,33
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-04,55
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-05,16
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-06,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-07,33
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-08,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-09,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-10,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-11,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-12,50
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-13,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-14,55
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-15,16
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-16,39
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-17,16
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-18,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-19,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-20,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-21,5
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-22,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-23,0
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-24,16
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-25,0
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-26,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-27,5
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-28,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-29,22
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-30,11
2321,MENS OWN BRAND BOTTOMS,6.9,2022-12-31,27
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-01,0
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-02,5
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-03,27
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-04,22
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-05,11
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-06,11
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-07,5
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-08,5
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-09,11
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-10,5
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-11,16
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-12,16
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-13,5
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-14,11
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-15,16
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-16,16
2321,MENS OWN BRAND BOTTOMS,6.9,2023-01-17,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-18,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-19,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-20,27
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-21,5
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-22,39
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-23,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-24,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-25,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-26,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-27,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-28,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-29,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-30,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-01-31,44
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-01,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-02,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-03,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-04,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-05,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-06,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-07,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-08,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-09,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-10,5
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-11,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-12,27
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-13,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-14,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-15,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-16,5
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-17,5
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-18,5
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-19,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-20,5
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-21,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-22,11
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-23,27
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-24,0
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-25,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-26,16
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-27,22
2321,MENS OWN BRAND BOTTOMS,3.45,2023-02-28,5
3291,MENS BRANDED CLOTHING,0.0,2022-01-01,29
3291,MENS BRANDED CLOTHING,0.0,2022-01-02,44
3291,MENS BRANDED CLOTHING,0.0,2022-01-03,39
3291,MENS BRANDED CLOTHING,0.0,2022-01-04,14
3291,MENS BRANDED CLOTHING,0.0,2022-01-05,24
3291,MENS BRANDED CLOTHING,0.0,2022-01-06,19
3291,MENS BRANDED CLOTHING,0.0,2022-01-07,44
3291,MENS BRANDED CLOTHING,0.0,2022-01-08,34
3291,MENS BRANDED CLOTHING,0.0,2022-01-09,54
3291,MENS BRANDED CLOTHING,0.0,2022-01-10,49
3291,MENS BRANDED CLOTHING,0.0,2022-01-11,59
3291,MENS BRANDED CLOTHING,0.0,2022-01-12,54
3291,MENS BRANDED CLOTHING,0.0,2022-01-13,19
3291,MENS BRANDED CLOTHING,0.0,2022-01-14,24
3291,MENS BRANDED CLOTHING,0.0,2022-01-15,29
3291,MENS BRANDED CLOTHING,0.0,2022-01-16,29
3291,MENS BRANDED CLOTHING,0.0,2022-01-17,34
3291,MENS BRANDED CLOTHING,0.0,2022-01-18,19
3291,MENS BRANDED CLOTHING,0.0,2022-01-19,49
3291,MENS BRANDED CLOTHING,0.0,2022-01-20,29
3291,MENS BRANDED CLOTHING,0.0,2022-01-21,29
3291,MENS BRANDED CLOTHING,0.0,2022-01-22,19
3291,MENS BRANDED CLOTHING,0.0,2022-01-23,34
3291,MENS BRANDED CLOTHING,0.0,2022-01-24,14
3291,MENS BRANDED CLOTHING,0.0,2022-01-25,49
3291,MENS BRANDED CLOTHING,0.0,2022-01-26,34
3291,MENS BRANDED CLOTHING,0.0,2022-01-27,34
3291,MENS BRANDED CLOTHING,0.0,2022-01-28,59
3291,MENS BRANDED CLOTHING,0.0,2022-01-29,9
3291,MENS BRANDED CLOTHING,0.0,2022-01-30,49
3291,MENS BRANDED CLOTHING,0.0,2022-01-31,49
3291,MENS BRANDED CLOTHING,0.0,2022-02-01,39
3291,MENS BRANDED CLOTHING,0.0,2022-02-02,34
3291,MENS BRANDED CLOTHING,0.0,2022-02-03,24
3291,MENS BRANDED CLOTHING,0.0,2022-02-04,29
3291,MENS BRANDED CLOTHING,0.0,2022-02-05,29
3291,MENS BRANDED CLOTHING,0.0,2022-02-06,54
3291,MENS BRANDED CLOTHING,0.0,2022-02-07,39
3291,MENS BRANDED CLOTHING,0.0,2022-02-08,29
3291,MENS BRANDED CLOTHING,0.0,2022-02-09,44
3291,MENS BRANDED CLOTHING,0.0,2022-02-10,39
3291,MENS BRANDED CLOTHING,0.0,2022-02-11,24
3291,MENS BRANDED CLOTHING,0.0,2022-02-12,9
3291,MENS BRANDED CLOTHING,0.0,2022-02-13,14
3291,MENS BRANDED CLOTHING,0.0,2022-02-14,24
3291,MENS BRANDED CLOTHING,0.0,2022-02-15,14
3291,MENS BRANDED CLOTHING,0.0,2022-02-16,24
3291,MENS BRANDED CLOTHING,0.0,2022-02-17,29
3291,MENS BRANDED CLOTHING,0.0,2022-02-18,4
3291,MENS BRANDED CLOTHING,0.0,2022-02-19,24
3291,MENS BRANDED CLOTHING,0.0,2022-02-20,19
3291,MENS BRANDED CLOTHING,0.0,2022-02-21,19
3291,MENS BRANDED CLOTHING,0.0,2022-02-22,14
3291,MENS BRANDED CLOTHING,0.0,2022-02-23,19
3291,MENS BRANDED CLOTHING,0.0,2022-02-24,19
3291,MENS BRANDED CLOTHING,0.0,2022-02-25,24
3291,MENS BRANDED CLOTHING,0.0,2022-02-26,14
3291,MENS BRANDED CLOTHING,0.0,2022-02-27,9
3291,MENS BRANDED CLOTHING,0.0,2022-02-28,14
3291,MENS BRANDED CLOTHING,0.0,2022-03-01,14
3291,MENS BRANDED CLOTHING,0.0,2022-03-02,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-03,19
3291,MENS BRANDED CLOTHING,0.0,2022-03-04,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-05,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-06,9
3291,MENS BRANDED CLOTHING,0.0,2022-03-07,14
3291,MENS BRANDED CLOTHING,0.0,2022-03-08,0
3291,MENS BRANDED CLOTHING,0.0,2022-03-09,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-10,9
3291,MENS BRANDED CLOTHING,0.0,2022-03-11,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-12,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-13,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-14,0
3291,MENS BRANDED CLOTHING,0.0,2022-03-15,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-16,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-17,19
3291,MENS BRANDED CLOTHING,0.0,2022-03-18,4
3291,MENS BRANDED CLOTHING,0.0,2022-03-19,9
3291,MENS BRANDED CLOTHING,0.0,2022-03-20,9
3291,MENS BRANDED CLOTHING,0.0,2022-03-21,24
3291,MENS BRANDED CLOTHING,0.0,2022-03-22,24
3291,MENS BRANDED CLOTHING,0.0,2022-03-23,29
3291,MENS BRANDED CLOTHING,0.0,2022-03-24,19
3291,MENS BRANDED CLOTHING,0.0,2022-03-25,9
3291,MENS BRANDED CLOTHING,0.0,2022-03-26,29
3291,MENS BRANDED CLOTHING,0.0,2022-03-27,44
3291,MENS BRANDED CLOTHING,0.0,2022-03-28,39
3291,MENS BRANDED CLOTHING,0.0,2022-03-29,39
3291,MENS BRANDED CLOTHING,0.0,2022-03-30,49
3291,MENS BRANDED CLOTHING,0.0,2022-03-31,24
3291,MENS BRANDED CLOTHING,0.0,2022-04-01,44
3291,MENS BRANDED CLOTHING,0.0,2022-04-02,39
3291,MENS BRANDED CLOTHING,0.0,2022-04-03,19
3291,MENS BRANDED CLOTHING,0.0,2022-04-04,24
3291,MENS BRANDED CLOTHING,0.0,2022-04-05,19
3291,MENS BRANDED CLOTHING,0.0,2022-04-06,19
3291,MENS BRANDED CLOTHING,0.0,2022-04-07,19
3291,MENS BRANDED CLOTHING,0.0,2022-04-08,9
3291,MENS BRANDED CLOTHING,0.0,2022-04-09,39
3291,MENS BRANDED CLOTHING,0.0,2022-04-10,39
3291,MENS BRANDED CLOTHING,0.0,2022-04-11,34
3291,MENS BRANDED CLOTHING,0.0,2022-04-12,44
3291,MENS BRANDED CLOTHING,0.0,2022-04-13,39
3291,MENS BRANDED CLOTHING,0.0,2022-04-14,19
3291,MENS BRANDED CLOTHING,0.0,2022-04-15,73
3291,MENS BRANDED CLOTHING,0.0,2022-04-16,24
3291,MENS BRANDED CLOTHING,0.0,2022-04-17,24
3291,MENS BRANDED CLOTHING,0.0,2022-04-18,34
3291,MENS BRANDED CLOTHING,0.0,2022-04-19,29
3291,MENS BRANDED CLOTHING,0.0,2022-04-20,14
3291,MENS BRANDED CLOTHING,0.0,2022-04-21,49
3291,MENS BRANDED CLOTHING,0.0,2022-04-22,83
3291,MENS BRANDED CLOTHING,0.0,2022-04-23,69
3291,MENS BRANDED CLOTHING,0.0,2022-04-24,98
3291,MENS BRANDED CLOTHING,0.0,2022-04-25,49
3291,MENS BRANDED CLOTHING,0.0,2022-04-26,78
3291,MENS BRANDED CLOTHING,0.0,2022-04-27,69
3291,MENS BRANDED CLOTHING,0.0,2022-04-28,64
3291,MENS BRANDED CLOTHING,0.0,2022-04-29,64
3291,MENS BRANDED CLOTHING,0.0,2022-04-30,54
3291,MENS BRANDED CLOTHING,0.0,2022-05-01,49
3291,MENS BRANDED CLOTHING,0.0,2022-05-02,44
3291,MENS BRANDED CLOTHING,0.0,2022-05-03,69
3291,MENS BRANDED CLOTHING,0.0,2022-05-04,29
3291,MENS BRANDED CLOTHING,0.0,2022-05-05,29
3291,MENS BRANDED CLOTHING,0.0,2022-05-06,19
3291,MENS BRANDED CLOTHING,0.0,2022-05-07,14
3291,MENS BRANDED CLOTHING,0.0,2022-05-08,59
3291,MENS BRANDED CLOTHING,0.0,2022-05-09,73
3291,MENS BRANDED CLOTHING,0.0,2022-05-10,44
3291,MENS BRANDED CLOTHING,0.0,2022-05-11,34
3291,MENS BRANDED CLOTHING,0.0,2022-05-12,59
3291,MENS BRANDED CLOTHING,0.0,2022-05-13,14
3291,MENS BRANDED CLOTHING,0.0,2022-05-14,44
3291,MENS BRANDED CLOTHING,0.0,2022-05-15,49
3291,MENS BRANDED CLOTHING,0.0,2022-05-16,59
3291,MENS BRANDED CLOTHING,0.0,2022-05-17,49
3291,MENS BRANDED CLOTHING,0.0,2022-05-18,39
3291,MENS BRANDED CLOTHING,0.0,2022-05-19,29
3291,MENS BRANDED CLOTHING,0.0,2022-05-20,44
3291,MENS BRANDED CLOTHING,0.0,2022-05-21,39
3291,MENS BRANDED CLOTHING,0.0,2022-05-22,34
3291,MENS BRANDED CLOTHING,0.0,2022-05-23,73
3291,MENS BRANDED CLOTHING,0.0,2022-05-24,34
3291,MENS BRANDED CLOTHING,0.0,2022-05-25,39
3291,MENS BRANDED CLOTHING,0.0,2022-05-26,69
3291,MENS BRANDED CLOTHING,0.0,2022-05-27,88
3291,MENS BRANDED CLOTHING,0.0,2022-05-28,39
3291,MENS BRANDED CLOTHING,0.0,2022-05-29,73
3291,MENS BRANDED CLOTHING,0.0,2022-05-30,69
3291,MENS BRANDED CLOTHING,0.0,2022-06-29,9
3291,MENS BRANDED CLOTHING,0.0,2022-06-30,29
3291,MENS BRANDED CLOTHING,0.0,2022-07-01,24
3291,MENS BRANDED CLOTHING,0.0,2022-07-02,39
3291,MENS BRANDED CLOTHING,0.0,2022-07-03,49
3291,MENS BRANDED CLOTHING,0.0,2022-07-04,44
3291,MENS BRANDED CLOTHING,0.0,2022-07-05,29
3291,MENS BRANDED CLOTHING,0.0,2022-07-06,24
3291,MENS BRANDED CLOTHING,0.0,2022-07-07,44
3291,MENS BRANDED CLOTHING,0.0,2022-07-08,4
3291,MENS BRANDED CLOTHING,0.0,2022-07-09,9
3291,MENS BRANDED CLOTHING,0.0,2022-07-10,49
3291,MENS BRANDED CLOTHING,0.0,2022-07-11,4
3291,MENS BRANDED CLOTHING,0.0,2022-07-12,14
3291,MENS BRANDED CLOTHING,0.0,2022-07-13,4
3291,MENS BRANDED CLOTHING,0.0,2022-07-14,24
3291,MENS BRANDED CLOTHING,0.0,2022-07-15,34
3291,MENS BRANDED CLOTHING,0.0,2022-07-16,4
3291,MENS BRANDED CLOTHING,0.0,2022-07-17,24
3291,MENS BRANDED CLOTHING,0.0,2022-07-18,9
3291,MENS BRANDED CLOTHING,0.0,2022-07-19,34
3291,MENS BRANDED CLOTHING,0.0,2022-07-20,24
3291,MENS BRANDED CLOTHING,0.0,2022-07-21,34
3291,MENS BRANDED CLOTHING,0.0,2022-07-22,19
3291,MENS BRANDED CLOTHING,0.0,2022-07-23,39
3291,MENS BRANDED CLOTHING,0.0,2022-07-24,54
3291,MENS BRANDED CLOTHING,0.0,2022-07-25,49
3291,MENS BRANDED CLOTHING,0.0,2022-07-26,34
3291,MENS BRANDED CLOTHING,0.0,2022-07-27,14
3291,MENS BRANDED CLOTHING,0.0,2022-07-28,54
3291,MENS BRANDED CLOTHING,0.0,2022-07-29,24
3291,MENS BRANDED CLOTHING,0.0,2022-07-30,14
3291,MENS BRANDED CLOTHING,0.0,2022-07-31,19
3291,MENS BRANDED CLOTHING,0.0,2022-08-01,24
3291,MENS BRANDED CLOTHING,0.0,2022-08-02,34
3291,MENS BRANDED CLOTHING,0.0,2022-08-03,59
3291,MENS BRANDED CLOTHING,0.0,2022-08-04,29
3291,MENS BRANDED CLOTHING,0.0,2022-08-05,34
3291,MENS BRANDED CLOTHING,0.0,2022-08-06,34
3291,MENS BRANDED CLOTHING,0.0,2022-08-07,39
3291,MENS BRANDED CLOTHING,0.0,2022-08-08,4
3291,MENS BRANDED CLOTHING,0.0,2022-08-09,34
3291,MENS BRANDED CLOTHING,0.0,2022-08-10,34
3291,MENS BRANDED CLOTHING,0.0,2022-08-11,19
3291,MENS BRANDED CLOTHING,0.0,2022-08-12,39
