week,department_desc,product_number,orders_x,discount,pct_change_discount,pct_change_orders,elasticity,orders_y,orders_smoothed,seasonal,trend,residual
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,3667,41,18.0,17999999.0,3.0999999999999996,1.7222223179012396e-07,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4068,12,52.042857142857144,0.30107142857142866,2.0,6.642941874258598,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4073,47,46.885714285714286,0.562857142857143,4.875,8.661167512690353,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4078,13,35.04666666666667,0.7523333333333333,0.625,0.8307487815684538,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4082,16,48.333333333333336,0.20833333333333348,0.06666666666666665,0.31999999999999973,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4083,183,57.857142857142854,0.4464285714285714,2.588235294117647,5.7976470588235305,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4085,198,55.0,0.8333333333333333,7.25,8.700000000000001,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4087,13,55.0,0.8333333333333333,0.4444444444444444,0.5333333333333333,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4105,70,49.607142857142854,0.24017857142857135,1.7999999999999998,7.494423791821563,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4145,8,48.885714285714286,0.2221428571428572,1.0,4.501607717041799,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4156,60,44.285714285714285,3.428571428571429,11.0,3.208333333333333,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4168,83,70.0,0.02083333333333326,0.05063291139240511,2.4303797468354538,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4176,40,52.98571428571428,0.324642857142857,1.6666666666666665,5.1338467180051355,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4184,37,49.31428571428571,0.23285714285714265,1.3125,5.636503067484668,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4189,14,48.64000000000001,0.2160000000000002,2.5,11.574074074074064,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4208,89,70.0,0.042553191489361764,3.238095238095238,76.09523809523799,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4213,31,41.53,0.3843333333333334,2.1,5.464006938421508,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4355,23,54.59428571428571,0.15655358169657707,0.9166666666666667,5.85529028932277,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4381,20,31.428571428571427,0.04761904761904767,0.33333333333333326,6.999999999999991,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4517,45,51.128571428571426,0.27821428571428575,0.5,1.7971758664955069,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4529,56,57.31857142857143,0.3373441770548631,4.6,13.63592530382373,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4599,185,12.857142857142858,-0.5714285714285714,-0.5026881720430108,0.8797043010752689,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4600,174,12.857142857142858,-0.5714285714285714,-0.28979591836734697,0.5071428571428572,,,,,
2022-08-22/2022-08-28,MENS BRANDED CLOTHING,4601,54,12.857142857142858,-0.5714285714285714,-0.4193548387096774,0.7338709677419355,,,,,
