department_desc,avg_elasticity,total_orders,avg_discount,elastic_products_count,type,product_number
MENS OWN BRAND KNITWEAR,13.551482320492559,310,16.39178187403994,,product,2282.0
MENS OWN BRAND TOPS,3.826875676856534,41,20.16488300492611,,product,2283.0
MENS OWN BRAND KNITWEAR,15.206154382643046,989,39.122279508448536,,product,2284.0
MENS OWN BRAND KNITWEAR,1.7433400274261261,213,38.43801075268817,,product,2285.0
MENS OWN BRAND KNITWEAR,11.003014102324551,219,43.770721966205834,,product,2286.0
MENS OWN BRAND KNITWEAR,56.88428704460466,202,35.897910906298,,product,2287.0
MENS OWN BRAND KNITWEAR,1.0000000403508789,0,1e-06,,product,2288.0
MENS OWN BRAND KNITWEAR,30.096859281069815,36,36.56,,product,2289.0
MENS BRANDED CLOTHING,1.4045584045584047,88,20.0,,product,2290.0
MENS BRANDED CLOTHING,4.885074626865674,20,7.359999999999999,,product,2291.0
MENS BRANDED CLOTHING,25.126513871285713,37,15.626344086021504,,product,2292.0
MENS BRANDED CLOTHING,5.702672884232811,81,17.831317204301076,,product,2293.0
MENS BRANDED CLOTHING,1.000000035790982,0,1e-06,,product,2294.0
MENS BRANDED CLOTHING,14.579292570777195,3032,32.88903225806452,,product,2295.0
MENS BRANDED CLOTHING,1.02,18,6.785,,product,2296.0
MENS BRANDED CLOTHING,3.903358591935946,1188,28.444415998179437,,product,2297.0
MENS BRANDED CLOTHING,2.400178584716126,279,15.714285714285714,,product,2299.0
MENS BRANDED CLOTHING,4.442313814631228,30,39.47,,product,2300.0
MENS OWN BRAND FOOTWEAR,2.7268232385661317,0,27.940000000000005,,product,2302.0
MENS BRANDED FOOTWEAR,6.634312557659664,316,18.49367383512545,,product,2303.0
MENS OWN BRAND BOTTOMS,3.8154807657869867,250,8.559999999999999,,product,2305.0
MENS OWN BRAND BOTTOMS,19.003365248254134,297,8.292903225806452,,product,2306.0
MENS OWN BRAND BOTTOMS,11.049175240388486,148,18.700005376344087,,product,2307.0
MENS OWN BRAND BOTTOMS,12.376884422110576,174,5.049333333333334,,product,2308.0
MENS OWN BRAND BOTTOMS,11.810193321616893,121,5.049333333333334,,product,2309.0
MENS OWN BRAND BOTTOMS,12.800000000000006,60,5.023571428571429,,product,2310.0
MENS OWN BRAND BOTTOMS,12.882797731568994,118,5.036896551724138,,product,2311.0
MENS OWN BRAND BOTTOMS,13.746518105849608,30,5.049333333333334,,product,2312.0
MENS OWN BRAND BOTTOMS,8.338759689922489,298,6.679354838709678,,product,2320.0
MENS OWN BRAND BOTTOMS,4.548733369932859,2583,4.455450500556174,,product,2321.0
MENS OWN BRAND TOPS,87.85786479250574,418,25.773809523809526,,product,2325.0
MENS OWN BRAND TOPS,4.020428975934199,1039,31.65683333333333,,product,2329.0
MENS OWN BRAND TOPS,3.0274796223268474,192,22.222368421052632,,product,2330.0
MENS OWN BRAND BOTTOMS,14.103486969483058,120,22.22,,product,2331.0
MENS OWN BRAND TOPS,1.6441537359164853,96,20.336739631336407,,product,2333.0
MENS OWN BRAND TOPS,53.059968711976104,12,12.422,,product,2336.0
MENS OWN BRAND TOPS,75.80889062703623,80,18.924,,product,2339.0
MENS OWN BRAND TOPS,1.0000000916666751,0,1e-06,,product,2341.0
MENS OWN BRAND FOOTWEAR,1.656526637695155,28,28.929032258064513,,product,2343.0
MENS OWN BRAND FOOTWEAR,1.3102328604072087,40,25.625666666666667,,product,2344.0
MENS BRANDED FOOTWEAR,27.30813296552777,45,35.913333333333334,,product,2345.0
MENS OWN BRAND FOOTWEAR,4.155901535872081,0,30.0,,product,2349.0
MENS OWN BRAND FOOTWEAR,14.698346034908685,71,26.25,,product,2350.0
MENS OWN BRAND FOOTWEAR,42.46951219512199,761,27.142857142857142,,product,2351.0
MENS OWN BRAND FOOTWEAR,1.3420100658189296,125,15.897833333333333,,product,2352.0
MENS OWN BRAND FOOTWEAR,3.676952319205469,721,20.35194265232975,,product,2353.0
MENS BRANDED FOOTWEAR,189.59638554216855,86,25.455000000000002,,product,2357.0
MENS OWN BRAND FOOTWEAR,10.216997561825066,52,27.338709677419352,,product,2360.0
MENS BRANDED FOOTWEAR,13.250000000000004,20,25.0,,product,2361.0
MENS OWN BRAND FOOTWEAR,2.35400292103215,4,25.700978494623655,,product,2362.0
MENS OWN BRAND FOOTWEAR,1.1889141625763198,0,2.63,,product,2363.0
MENS OWN BRAND FOOTWEAR,2.098111644295362,214,39.600594811401265,,product,2364.0
MENS OWN BRAND FOOTWEAR,6.302255263700056,36,58.68375,,product,2365.0
MENS OWN BRAND FOOTWEAR,6.827347690069011,1270,39.53922043010753,,product,2367.0
MENS OWN BRAND FOOTWEAR,1.3398503219817834,562,24.032258064516128,,product,2368.0
MENS OWN BRAND FOOTWEAR,1.561712846347609,357,5.500645161290323,,product,2369.0
MENS OWN BRAND FOOTWEAR,31.54000000000004,540,35.0,,product,2371.0
MENS OWN BRAND FOOTWEAR,1.4878326662551744,808,9.38397882795699,,product,2373.0
MENS OWN BRAND FOOTWEAR,3.3152330979390316,1222,24.053870967741936,,product,2374.0
MENS OWN BRAND FOOTWEAR,10.51152318570277,3701,28.103609462631027,,product,2375.0
MENS OWN BRAND FOOTWEAR,4.544598014771588,333,21.86515053763441,,product,2376.0
MENS OWN BRAND FOOTWEAR,6.86683495091396,30,23.741935483870968,,product,2377.0
MENS OWN BRAND FOOTWEAR,1.6272296078016353,349,43.62869943676395,,product,2378.0
MENS OWN BRAND FOOTWEAR,24.800000000000022,5,19.35483870967742,,product,2379.0
MENS OWN BRAND FOOTWEAR,2.3377384017175937,5,17.662580645161288,,product,2380.0
MENS OWN BRAND DENIM,1.7278837282442416,120,13.577380952380953,,product,2382.0
MENS OWN BRAND FOOTWEAR,6.421591744075104,0,5.315666666666667,,product,2383.0
MENS OWN BRAND FOOTWEAR,28.003877581349105,40,40.93142543859649,,product,2384.0
MENS OWN BRAND FOOTWEAR,2.6204385760173863,979,23.21290322580645,,product,2385.0
MENS OWN BRAND FOOTWEAR,174.62717398355235,530,34.83870967741935,,product,2386.0
MENS BRANDED CLOTHING,4.358830146231721,0,15.411612903225807,,product,2387.0
MENS BRANDED CLOTHING,2.6212765957446815,52,40.0,,product,2389.0
MENS BRANDED CLOTHING,3.77764566513789,128,31.29731182795699,,product,2391.0
MENS BRANDED CLOTHING,3.155812393016,93,32.532666666666664,,product,2392.0
MENS BRANDED CLOTHING,21.333333333333407,25,19.732142857142858,,product,2393.0
MENS BRANDED CLOTHING,8.195360522700405,207,29.272687245087134,,product,2394.0
MENS BRANDED CLOTHING,4.701773266479143,99,60.0,,product,2395.0
MENS BRANDED FOOTWEAR,23.648614532019632,15,11.311290322580646,,product,2396.0
MENS OWN BRAND FOOTWEAR,35.171345708513215,52,22.815322580645162,,product,2397.0
MENS OWN BRAND FOOTWEAR,1.138301921107938,20,28.915,,product,2399.0
MENS BRANDED FOOTWEAR,1.1783960720130933,56,12.166666666666666,,product,2401.0
MENS OWN BRAND FOOTWEAR,5.913772583651443,622,13.126274193548387,,product,2402.0
MENS OWN BRAND FOOTWEAR,3.6468140859293756,25,30.36225806451613,,product,2404.0
MENS BRANDED FOOTWEAR,4.002135281871455,102,18.284298387096776,,product,2405.0
MENS BRANDED FOOTWEAR,1.1849258955835258,26,10.985,,product,2406.0
MENS OWN BRAND FOOTWEAR,2.61241696779705,16,33.238,,product,2409.0
MENS OWN BRAND FOOTWEAR,3.873218544237776,3262,18.19230721966206,,product,2410.0
MENS BRANDED FOOTWEAR,2.788211564320937,130,46.53,,product,2411.0
MENS BRANDED FOOTWEAR,36.843173371682646,47,37.12354838709677,,product,2412.0
MENS BRANDED CLOTHING,9.573163272838483,144,31.129032258064516,,product,2414.0
MENS BRANDED CLOTHING,6.069444444444443,5,20.0,,product,2415.0
MENS BRANDED CLOTHING,24.790366350067835,120,21.693548387096776,,product,2419.0
MENS BRANDED CLOTHING,17.517957351290676,56,17.419354838709676,,product,2420.0
MENS BRANDED CLOTHING,231.30362826991723,629,23.715437788018434,,product,2421.0
MENS BRANDED CLOTHING,725.4925373134535,284,26.785714285714285,,product,2422.0
MENS BRANDED CLOTHING,812.25,688,24.210526315789473,,product,2426.0
MENS BRANDED CLOTHING,1.172817370583646,60,6.612903725806452,,product,2427.0
MENS BRANDED CLOTHING,1.8260407290729075,1038,22.142857142857142,,product,2431.0
MENS BRANDED CLOTHING,1.360050644953692,62,15.96774193548387,,product,2433.0
MENS BRANDED CLOTHING,1.1058673469387756,10,3.870967741935484,,product,2434.0
MENS BRANDED CLOTHING,2.9347127575547347,122,11.81758832565284,,product,2435.0
MENS BRANDED CLOTHING,1.4790257845911692,219,19.38748079877112,,product,2436.0
MENS BRANDED CLOTHING,2.1655671991869445,189,7.703533026113671,,product,2437.0
MENS BRANDED CLOTHING,14.134160080991728,544,9.42652329749104,,product,2438.0
MENS BRANDED CLOTHING,1.128676111382511,78,10.161290322580646,,product,2439.0
MENS BRANDED CLOTHING,1.0458477508650519,32,8.064516129032258,,product,2440.0
MENS BRANDED CLOTHING,1.2224377212044963,327,18.225806451612904,,product,2441.0
MENS BRANDED CLOTHING,4.872388669904767,108,8.17741935483871,,product,2442.0
MENS BRANDED CLOTHING,1.0888888888888888,12,5.161290322580645,,product,2443.0
MENS BRANDED CLOTHING,5.741772151898723,109,37.142857142857146,,product,2444.0
MENS BRANDED CLOTHING,6.210352199491285,25,19.032258064516128,,product,2445.0
MENS BRANDED CLOTHING,1.8814229249011856,29,27.142857142857142,,product,2446.0
MENS BRANDED CLOTHING,3.089746353380757,0,18.76322580645161,,product,2449.0
MENS BRANDED CLOTHING,4.481605931199239,12,14.738755760368662,,product,2450.0
MENS BRANDED CLOTHING,1.961579361043044,56,22.857142857142858,,product,2451.0
MENS BRANDED CLOTHING,2.201472618499768,70,37.142857142857146,,product,2453.0
MENS BRANDED CLOTHING,2.998977909533793,420,9.989247311827956,,product,2454.0
MENS BRANDED CLOTHING,3.974107142857142,84,7.080645161290322,,product,2455.0
MENS BRANDED CLOTHING,1.3198653198653199,10,6.451612903225806,,product,2456.0
MENS BRANDED CLOTHING,1.3926165573201743,169,20.81221198156682,,product,2457.0
MENS BRANDED CLOTHING,1.805207433016422,45,13.225806451612904,,product,2458.0
MENS BRANDED CLOTHING,1.228866992925767,772,19.193548387096776,,product,2459.0
MENS BRANDED CLOTHING,28.475770925110144,432,26.785714285714285,,product,2460.0
MENS BRANDED CLOTHING,30.783005417735964,842,23.214285714285715,,product,2461.0
MENS BRANDED CLOTHING,1.7613667029379763,54,11.612903225806452,,product,2462.0
MENS BRANDED CLOTHING,45.91999999999993,122,18.571428571428573,,product,2463.0
MENS BRANDED CLOTHING,1.464477127350262,104,10.188172043010752,,product,2464.0
MENS BRANDED CLOTHING,4.628250441807626,172,16.096774193548388,,product,2465.0
MENS BRANDED CLOTHING,8.264317180616743,166,26.785714285714285,,product,2467.0
MENS BRANDED CLOTHING,5.768929622773207,302,29.464285714285715,,product,2469.0
MENS BRANDED CLOTHING,6.080000000000001,135,28.392857142857142,,product,2471.0
MENS BRANDED CLOTHING,1.2504083406696234,194,5.806451612903226,,product,2474.0
MENS BRANDED CLOTHING,1.9276997735642316,388,19.928064516129034,,product,2475.0
MENS BRANDED CLOTHING,2.367100993342655,241,9.13594470046083,,product,2476.0
MENS BRANDED CLOTHING,1.8364901504352298,330,17.309032258064516,,product,2477.0
MENS BRANDED CLOTHING,1.018149327078796,338,12.580645161290322,,product,2478.0
MENS BRANDED CLOTHING,1.448040861656204,295,13.842165898617512,,product,2479.0
MENS BRANDED CLOTHING,7.153846153846158,160,9.67741935483871,,product,2480.0
MENS BRANDED CLOTHING,304.7008547008545,486,26.451612903225808,,product,2481.0
MENS BRANDED CLOTHING,5.06832527752696,234,11.935483870967742,,product,2482.0
MENS BRANDED FOOTWEAR,2.69025994956014,142,18.383064516129032,,product,2484.0
MENS BRANDED FOOTWEAR,1.2411347517730495,16,25.28,,product,2485.0
MENS BRANDED FOOTWEAR,15.110374132034396,20,21.921666666666667,,product,2486.0
MENS BRANDED FOOTWEAR,3.5833333333333326,0,20.0,,product,2487.0
MENS BRANDED FOOTWEAR,947.9145254471749,10,18.80548387096774,,product,2489.0
MENS BRANDED FOOTWEAR,1.6283185840707965,0,11.451612903225806,,product,2490.0
MENS BRANDED FOOTWEAR,13.736665025293885,124,20.079367352614014,,product,2492.0
MENS BRANDED FOOTWEAR,1.2329545454545454,8,5.806451612903226,,product,2493.0
MENS BRANDED FOOTWEAR,1.25,0,4.024,,product,2495.0
MENS BRANDED FOOTWEAR,4.409510090459797,108,26.386428571428574,,product,2496.0
MENS BRANDED FOOTWEAR,8.750000000000014,0,4.022,,product,2498.0
MENS BRANDED FOOTWEAR,12.124999999999993,15,21.29032258064516,,product,2506.0
MENS OWN BRAND TOPS,5.264832653533512,561,36.13142857142857,,product,2511.0
MENS OWN BRAND TOPS,8.851273110978568,626,38.92857142857143,,product,2512.0
MENS OWN BRAND TOPS,2.786353518156549,948,20.85904761904762,,product,2513.0
MENS OWN BRAND TOPS,1.8922644748478397,696,28.593548387096774,,product,2514.0
MENS OWN BRAND TOPS,2.576832151300244,1285,23.392857142857142,,product,2517.0
MENS OWN BRAND TOPS,3.3721036625607943,699,27.02892857142857,,product,2518.0
MENS OWN BRAND TOPS,4.323959137871812,400,29.54447004608295,,product,2519.0
MENS OWN BRAND TOPS,17.124688446117588,2378,25.096153846153847,,product,2520.0
MENS OWN BRAND TOPS,2.007091781571583,956,32.01280764635604,,product,2525.0
MENS OWN BRAND TOPS,10.010695187165775,121,32.22222222222222,,product,2526.0
MENS OWN BRAND TOPS,3.2195630124095107,149,20.07142857142857,,product,2529.0
MENS OWN BRAND TOPS,1.7057268722466954,549,25.161290322580644,,product,2530.0
MENS OWN BRAND TOPS,3.049504950495043,480,38.392857142857146,,product,2532.0
MENS OWN BRAND TOPS,33.57542843357831,1835,21.637096774193548,,product,2534.0
MENS OWN BRAND TOPS,2.2373063412710974,1251,27.607142857142858,,product,2535.0
MENS OWN BRAND TOPS,8.706077036389312,1325,32.41647465437788,,product,2536.0
MENS OWN BRAND TOPS,6.362353516917434,1163,32.58064516129032,,product,2537.0
MENS OWN BRAND TOPS,1.885499263783607,52,14.107142857142858,,product,2541.0
MENS OWN BRAND TOPS,1.0212105535437146,12,11.607142857142858,,product,2542.0
MENS OWN BRAND TOPS,1.000000066666671,0,1e-06,,product,2543.0
MENS OWN BRAND TOPS,2.978474531938509,139,10.948924731182796,,product,2544.0
MENS OWN BRAND TOPS,3.102480417754569,20,11.607142857142858,,product,2545.0
MENS OWN BRAND TOPS,2.2748980780430985,24,11.607142857142858,,product,2546.0
MENS OWN BRAND TOPS,5.227441288485209,1425,27.662620583717356,,product,2547.0
MENS OWN BRAND TOPS,6.73354537512981,2041,27.13525981249007,,product,2548.0
MENS OWN BRAND TOPS,42.05882352941177,783,25.0,,product,2553.0
MENS OWN BRAND TOPS,3.1062176165803077,508,15.64516129032258,,product,2554.0
MENS OWN BRAND TOPS,1.3650666699228318,1503,15.37037037037037,,product,2555.0
MENS OWN BRAND FOOTWEAR,8.348111658456487,555,19.35483870967742,,product,2557.0
MENS OWN BRAND FOOTWEAR,13.281729368412027,35,48.38677419354839,,product,2561.0
MENS OWN BRAND FOOTWEAR,97.57656636438605,21,26.785714285714285,,product,2562.0
MENS OWN BRAND FOOTWEAR,5.42025613726439,197,28.087,,product,2563.0
MENS OWN BRAND FOOTWEAR,49.12340013729529,207,58.044737156511346,,product,2564.0
MENS OWN BRAND FOOTWEAR,3.9812499999999993,35,22.806451612903224,,product,2565.0
MENS OWN BRAND FOOTWEAR,4.416197975253095,30,28.89,,product,2566.0
MENS OWN BRAND FOOTWEAR,2.373225152129818,10,14.412666666666667,,product,2569.0
MENS OWN BRAND FOOTWEAR,3.970175438596491,71,26.29032258064516,,product,2570.0
MENS OWN BRAND FOOTWEAR,10.274294564952855,71,12.38184677419355,,product,2571.0
MENS OWN BRAND FOOTWEAR,1.5708184230463695,67,38.862580645161295,,product,2572.0
MENS OWN BRAND FOOTWEAR,2.7538126361655766,88,10.0,,product,2574.0
MENS OWN BRAND FOOTWEAR,117.17999999999998,197,24.032258064516128,,product,2575.0
MENS OWN BRAND FOOTWEAR,7.783018867924529,120,6.323333333333333,,product,2579.0
MENS BRANDED CLOTHING,1.7838755428370612,29,20.0,,product,2584.0
MENS BRANDED CLOTHING,1.1826501965188096,37,2.857142857142857,,product,2586.0
MENS BRANDED CLOTHING,68.89999999999985,73,10.0,,product,2587.0
MENS BRANDED CLOTHING,13.025700176502017,144,14.03225806451613,,product,2589.0
MENS BRANDED CLOTHING,3.2412907540069282,12,15.9248,,product,2590.0
MENS BRANDED CLOTHING,3.9951476532292594,402,17.857142857142858,,product,2591.0
MENS BRANDED CLOTHING,2.180274365918898,12,9.826666666666666,,product,2592.0
MENS BRANDED CLOTHING,6.953211087977426,228,14.111999999999998,,product,2594.0
MENS BRANDED CLOTHING,3.222803036848833,119,23.710833333333333,,product,2595.0
MENS BRANDED CLOTHING,10.485162850404516,131,15.550264550264549,,product,2596.0
MENS BRANDED CLOTHING,59.76101230974554,346,24.745290322580647,,product,2599.0
MENS BRANDED CLOTHING,9.640675158750213,305,27.56989247311828,,product,2600.0
MENS BRANDED CLOTHING,32.91363691182897,489,41.09985599078341,,product,2602.0
MENS BRANDED CLOTHING,3.2796938285562973,405,30.378978494623652,,product,2603.0
MENS BRANDED CLOTHING,98.5676548090184,2463,35.314809353131935,,product,2604.0
MENS OWN BRAND KNITWEAR,3.1420832688438325,212,14.06,,product,2605.0
MENS OWN BRAND KNITWEAR,1.4285714285714284,350,13.0,,product,2606.0
MENS OWN BRAND KNITWEAR,1.1147602397602399,240,7.419354838709677,,product,2609.0
MENS OWN BRAND KNITWEAR,1.009288208311463,188,4.444444444444445,,product,2614.0
MENS OWN BRAND KNITWEAR,5.269595176571922,300,27.857142857142858,,product,2615.0
MENS OWN BRAND DENIM,22.86368243368678,110,27.35756451612903,,product,2617.0
MENS OWN BRAND KNITWEAR,47.27051083591334,102,13.228686635944701,,product,2619.0
MENS OWN BRAND DENIM,1.6856554524764376,642,41.73466666666667,,product,2620.0
MENS OWN BRAND OUTERWEAR,19.61157873975661,1058,10.966774193548385,,product,2621.0
MENS OWN BRAND KNITWEAR,2.6883468834688333,51,24.569032258064517,,product,2622.0
MENS OWN BRAND KNITWEAR,4.951998517834408,451,15.465985663082437,,product,2623.0
MENS OWN BRAND KNITWEAR,36.56300764304439,432,28.071424731182795,,product,2625.0
MENS OWN BRAND KNITWEAR,2.261778844416233,1443,28.715437788018434,,product,2626.0
MENS OWN BRAND DENIM,1.3883453667706243,0,9.09,,product,2627.0
MENS OWN BRAND KNITWEAR,5.55836287630394,2211,14.130677419354837,,product,2629.0
MENS OWN BRAND KNITWEAR,11.636424061880946,1227,30.136774193548387,,product,2630.0
MENS OWN BRAND DENIM,18.174488415949405,211,28.133655913978494,,product,2631.0
MENS OWN BRAND KNITWEAR,4.864361702127655,105,8.709677419354838,,product,2639.0
MENS OWN BRAND KNITWEAR,3.1370499419279887,344,21.29032258064516,,product,2640.0
MENS OWN BRAND KNITWEAR,5.482269308585502,337,22.762096774193548,,product,2641.0
MENS OWN BRAND KNITWEAR,2.690259903235503,261,20.43490783410138,,product,2642.0
MENS OWN BRAND KNITWEAR,3.25,72,26.129032258064516,,product,2644.0
MENS OWN BRAND KNITWEAR,1.1303344867358707,107,2.142857142857143,,product,2645.0
MENS OWN BRAND KNITWEAR,29.828231494435723,1901,25.5,,product,2647.0
MENS OWN BRAND DENIM,3.240884860431305,3171,10.266857825567502,,product,2650.0
MENS OWN BRAND DENIM,13.648369666309227,10,33.941,,product,2653.0
MENS OWN BRAND DENIM,1.7985400686506836,308,21.530387864823343,,product,2656.0
MENS OWN BRAND KNITWEAR,1.9475482128947994,861,17.258064516129032,,product,2658.0
MENS OWN BRAND KNITWEAR,1.0822355984731793,12,4.475833833333333,,product,2659.0
MENS OWN BRAND DENIM,5.504992629706786,80,31.002903225806453,,product,2660.0
MENS OWN BRAND KNITWEAR,12.057884783220759,12,5.6806521739130424,,product,2661.0
MENS OWN BRAND KNITWEAR,2.743124010827919,283,45.23652173913044,,product,2662.0
MENS OWN BRAND DENIM,2.741615884461954,90,32.144035087719296,,product,2664.0
MENS OWN BRAND DENIM,14.68455067096256,1869,17.284074074074073,,product,2665.0
MENS BRANDED CLOTHING,29.698078846860994,150,29.236082949308756,,product,2666.0
MENS BRANDED CLOTHING,5.605600800030558,221,32.46166129032258,,product,2667.0
MENS BRANDED CLOTHING,1.0000000685646966,0,1e-06,,product,2668.0
MENS BRANDED CLOTHING,3.1994652469518323,395,23.20583717357911,,product,2669.0
MENS BRANDED CLOTHING,2.7560338966363456,725,21.449157998683344,,product,2670.0
MENS BRANDED CLOTHING,35.775617762103444,375,34.001344086021504,,product,2671.0
MENS BRANDED CLOTHING,77.70097557286687,40,47.447,,product,2672.0
MENS BRANDED CLOTHING,2.190353156255669,362,21.005376344086024,,product,2673.0
MENS BRANDED CLOTHING,3.198035991493724,450,21.180491551459294,,product,2675.0
MENS BRANDED CLOTHING,6.849458197811622,1191,17.061827956989248,,product,2676.0
MENS BRANDED CLOTHING,2.6759167857819226,243,27.692012288786483,,product,2677.0
MENS BRANDED CLOTHING,9.94374714455928,88,10.86236559139785,,product,2678.0
MENS BRANDED CLOTHING,1.5734640632786603,283,15.422939068100357,,product,2679.0
MENS BRANDED CLOTHING,1.1360665586484373,64,8.870967741935484,,product,2680.0
MENS BRANDED CLOTHING,6.672514367816092,48,12.129032258064516,,product,2681.0
MENS BRANDED CLOTHING,1.6875,20,19.35483870967742,,product,2682.0
MENS BRANDED CLOTHING,8.257915824228824,4,25.5,,product,2683.0
MENS BRANDED CLOTHING,1.000000041379312,0,1e-06,,product,2684.0
MENS BRANDED CLOTHING,8.102779422371084,122,14.516129032258064,,product,2685.0
MENS BRANDED CLOTHING,5.251848481338359,893,22.677849462365593,,product,2686.0
MENS BRANDED CLOTHING,2.234800231615518,52,18.333333333333332,,product,2688.0
MENS BRANDED CLOTHING,3.5576200417536477,44,19.666666666666664,,product,2689.0
MENS BRANDED CLOTHING,94.24999999999982,17,20.0,,product,2690.0
MENS BRANDED CLOTHING,7.309917355371911,182,25.0,,product,2691.0
MENS BRANDED CLOTHING,8.262810302888939,90,10.967096774193548,,product,2692.0
MENS BRANDED CLOTHING,3.4312468241916005,332,17.304490527393753,,product,2693.0
MENS BRANDED CLOTHING,3.7048762736535648,20,30.0,,product,2694.0
MENS BRANDED CLOTHING,18.177934925528287,177,24.786236559139788,,product,2695.0
MENS BRANDED CLOTHING,1.7746620638359798,60,22.655913978494624,,product,2696.0
MENS BRANDED CLOTHING,1.4694444444444446,4,8.333333333333334,,product,2697.0
MENS BRANDED CLOTHING,5.672802382174498,130,23.208387096774196,,product,2699.0
MENS BRANDED CLOTHING,1.8044855136561253,132,22.95241935483871,,product,2701.0
MENS BRANDED CLOTHING,2.3065349544072946,60,17.666666666666668,,product,2702.0
MENS BRANDED CLOTHING,2.1920360921839728,707,24.516129032258068,,product,2703.0
MENS BRANDED CLOTHING,5.22577893280447,1502,34.74731182795699,,product,2704.0
MENS BRANDED CLOTHING,4.6586740640654,411,29.90322580645161,,product,2705.0
MENS BRANDED CLOTHING,1.1025788515003354,20,5.806451612903226,,product,2706.0
MENS BRANDED CLOTHING,2.8190093678548758,281,17.116801075268818,,product,2707.0
MENS BRANDED CLOTHING,6.506250000000003,5,16.29032258064516,,product,2708.0
MENS BRANDED CLOTHING,59.29581163161173,339,30.933870967741935,,product,2709.0
MENS BRANDED CLOTHING,4.975746502892566,136,14.91505376344086,,product,2710.0
MENS BRANDED CLOTHING,14.388253638253628,151,13.064516129032258,,product,2711.0
MENS BRANDED CLOTHING,69.12836449676759,5,37.22,,product,2712.0
MENS BRANDED CLOTHING,1.7188467093047268,99,23.387096774193548,,product,2713.0
MENS BRANDED CLOTHING,1.3741912467779782,100,12.221,,product,2714.0
MENS BRANDED CLOTHING,11.322580645161286,70,22.22,,product,2715.0
MENS BRANDED CLOTHING,36.54999999999999,63,60.0,,product,2726.0
MENS BRANDED CLOTHING,10.187134502923971,4,11.0,,product,2728.0
MENS BRANDED CLOTHING,5.480511118067342,132,37.365591397849464,,product,2729.0
MENS BRANDED CLOTHING,4.926770790519254,64,47.58064516129032,,product,2733.0
MENS BRANDED CLOTHING,27.999999999999982,16,35.0,,product,2734.0
MENS BRANDED CLOTHING,6.844155844155845,130,22.86021505376344,,product,2735.0
MENS BRANDED CLOTHING,2.401294366655811,113,20.17241379310345,,product,2736.0
MENS BRANDED CLOTHING,17.971889526618913,614,28.749285714285712,,product,2737.0
MENS BRANDED CLOTHING,3.754091339754415,208,24.828709677419354,,product,2740.0
MENS BRANDED CLOTHING,3.0435520969704184,106,34.833333333333336,,product,2741.0
MENS BRANDED CLOTHING,1.5554323725055432,5,8.333333333333334,,product,2742.0
MENS BRANDED CLOTHING,5.2440521114106025,8,17.79032258064516,,product,2743.0
MENS BRANDED CLOTHING,1.5272239386675543,398,17.880184331797235,,product,2744.0
MENS BRANDED CLOTHING,1.7894038545804574,119,12.962962962962964,,product,2745.0
MENS OWN BRAND TOPS,19.052658569015176,935,18.183775296388202,,product,2747.0
MENS OWN BRAND TOPS,515.5554489821706,1858,12.589408602150536,,product,2748.0
MENS OWN BRAND TOPS,4.9615871141845185,204,25.0,,product,2749.0
MENS OWN BRAND TOPS,1.022643062988884,308,4.782608695652174,,product,2750.0
MENS OWN BRAND TOPS,1.6050271812753192,32,19.55929873772791,,product,2752.0
MENS OWN BRAND TOPS,2.7806947530960806,25,6.666666666666667,,product,2753.0
MENS OWN BRAND TOPS,2.1757553426676473,10,21.429999999999996,,product,2754.0
MENS OWN BRAND TOPS,9.860577077529596,240,10.952380952380953,,product,2757.0
MENS OWN BRAND TOPS,39.012588009387805,45,14.5,,product,2759.0
MENS OWN BRAND TOPS,15.339130434782607,260,25.178571428571427,,product,2762.0
MENS OWN BRAND TOPS,2.4351297029278234,85,9.806470588235292,,product,2764.0
MENS OWN BRAND TOPS,10.319664492078285,0,30.0,,product,2765.0
MENS OWN BRAND TOPS,1.9569793588560889,150,16.629032258064516,,product,2767.0
MENS OWN BRAND TOPS,1.7728901583446077,1086,17.29749103942652,,product,2768.0
MENS OWN BRAND TOPS,8.06587942882017,12,36.13143478260869,,product,2769.0
MENS OWN BRAND TOPS,1.4981955108257232,272,14.348530465949821,,product,2774.0
MENS OWN BRAND TOPS,84.3114316357824,302,14.461405529953916,,product,2775.0
MENS OWN BRAND TOPS,4.166666666666667,0,19.0,,product,2776.0
MENS OWN BRAND TOPS,2.9733046091547317,569,14.516129032258064,,product,2777.0
MENS OWN BRAND TOPS,4.858521925350875,1376,26.20967741935484,,product,2778.0
MENS OWN BRAND TOPS,12.070312499999988,4,30.64516129032258,,product,2779.0
MENS OWN BRAND TOPS,2.8523593116106434,46,19.285714285714285,,product,2780.0
MENS OWN BRAND TOPS,14.818194256362405,1191,16.246543778801843,,product,2781.0
MENS OWN BRAND TOPS,1.7294308440806239,416,30.535714285714285,,product,2782.0
MENS OWN BRAND TOPS,7.0181265052604935,538,28.06451612903226,,product,2783.0
MENS OWN BRAND TOPS,5.71448107106595,1163,23.331413210445465,,product,2784.0
MENS OWN BRAND TOPS,2.6750653191015332,8,11.607142857142858,,product,2791.0
MENS OWN BRAND TOPS,1.532388825716832,60,12.678571428571429,,product,2796.0
MENS OWN BRAND TOPS,7.523449261665508,240,14.291666666666668,,product,2798.0
MENS OWN BRAND TOPS,1.1047350084459462,278,10.64516129032258,,product,2799.0
MENS OWN BRAND TOPS,2.002484006613082,153,20.564516129032256,,product,2801.0
